_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,BehaviouralFeatureResult,label
{'$oid': '5a421d732bfbb88f180e2d00'},A1DNGNP3YW15MZ,B0012LLC6W,"BD ""BD""","[8.0, 8.0]","Good item for the price but you do get what you pay for here.  The rubber cushions the bike rest on slide while the back is attached and traveling.  Simply using the velcro isn't enough, the bike can swing wildly.  If you plan on using a locking receiver pin you will have to drill out the cheesy nut they put in the carrier.  This uses a cheaply rigged nut inside the tube insert.",3.0,Just a so so product,1223251200,"10 6, 2008",Sports_and_Outdoors,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 0.666666667, 'RL': 381.0, 'ER': 0.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d01'},A18E8G5RTG8GKM,B008L1TQD2,"Gerald Cohen ""tech nut""","[0.0, 1.0]","Someone out there has some brains.  While your working at a desk or on a computer, you can still workout and do both at once. It fits under the desk or table and has ample clearance. Then if you wish to stand and do elliptical it works fine. Very sturdy and should last a long time.you won't be sorry you bought it as it does exactly as stated.",5.0,wonderful idea and great quality,1346803200,"09 5, 2012",Sports_and_Outdoors,"{'CS': 0.391437563, 'MNR': 0.333333333, 'RB': 1.0, 'RC': 23.0, 'PR': 65.2173913, 'NR': 4.347826087, 'FR': 0.0, 'RSP': 0.0, 'AW': 2058.0, 'RD': 1.464285714, 'RL': 344.0, 'ER': 1.0, 'PC': 0.37037037}",0.0
{'$oid': '5a421d732bfbb88f180e2d02'},AP8RK05MXDXDG,B002FTLO54,Ghent,"[0.0, 0.0]","Love, love, love these boots. My 18 month old daughter loves them too! She asks to wear them around the house sometimes and she runs in circles around the kitchen island. They are so easy to put on her that she wears them every morning to watch the big kids get on the bus.They are very warm and fit perfectly. Snow boots for toddlers are usually hard to get on and off or are so bulky they can't move around well. My 7 year old twins both wish these came in their sizes. I will be buying a pair for her every year until she sizes out of them.",5.0,Love these boots!,1383523200,"11 4, 2013",Toys_and_Games,"{'CS': 0.55548831, 'MNR': 1.0, 'RB': 1.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.446808511, 'RL': 543.0, 'ER': 1.0, 'PC': 0.23364486}",0.0
{'$oid': '5a421d732bfbb88f180e2d03'},A7QL9YRJ95NH1,B002ECFV5G,,"[0.0, 1.0]",They do not work.,3.0,Three Stars,1405900800,"07 21, 2014",Sports_and_Outdoors,"{'CS': 0.0, 'MNR': 1.0, 'RB': 2.0, 'RC': 2.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.5, 'RSP': 0.0, 'AW': 0.0, 'RD': 1.08, 'RL': 17.0, 'ER': 0.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d04'},A1Q7MOD23ZCCGS,B003UT79SO,Noodelicious,"[12.0, 12.0]","I'm a 33 year old female who's been sick for the past three months with an autoimmune disease. I've been on chemo for the past seven weeks. I've been depressed and tired from being so sick. This bunny has helped me in ways medicine can't. It's the softest thing I've ever felt in my life. I've named him Cadbury, and he sits perfectly in the crook of my arm. He's just the right size--even his head fits under my chin just right. When I'm nauseous (which is often) he's so great to cuddle up to. His little nose is a pink suede, which contrasts nicely against his milky chocolate fur. He's lighter than the picture. His eyes are so expressive. I also have severe arthritis in my hands, but the silky softness really feels good when I stroke his ears. As corny as this sounds, I just feel safer holding onto him. He really is the best medicine!",5.0,Much needed new friend,1326067200,"01 9, 2012",Toys_and_Games,"{'CS': 0.605416427, 'MNR': 0.0, 'RB': 0.0, 'RC': 7.0, 'PR': 57.14285714, 'NR': 28.57142857, 'FR': 0.428571429, 'RSP': 0.0, 'AW': 788.0, 'RD': 0.066666667, 'RL': 843.0, 'ER': 1.0, 'PC': 0.891530461}",0.0
{'$oid': '5a421d732bfbb88f180e2d05'},AO8GUMIVUMUUP,B003GDHI12,Brian Wojciechowski,"[1.0, 1.0]",Picture went out after 2 years. Garbage! Well known problem with the main board and power boards and Vizio will not stand behind their product,1.0,Do not purchase!,1377907200,"08 31, 2013",Electronics,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 3.127192982, 'RL': 142.0, 'ER': 1.0, 'PC': 2.564102564}",0.0
{'$oid': '5a421d732bfbb88f180e2d06'},A2BIKAG85CSY1V,B000O5N5AI,,"[0.0, 0.0]","It's always nice to be able to hook up a computer or other device from a distance--and so the length is great.  However, the connection has to be just right.  You've got to make sure it's plugged in all the way and very tight for the picture to be transmitted properly.",3.0,Good for the price,1353974400,"11 27, 2012",Electronics,"{'CS': 0.361405355, 'MNR': 1.0, 'RB': 2.0, 'RC': 3.0, 'PR': 66.66666667, 'NR': 33.33333333, 'FR': 0.0, 'RSP': 0.0, 'AW': 36.0, 'RD': 1.312460864, 'RL': 269.0, 'ER': 0.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d07'},A3B7BNGUWXE5R7,B003IYOWOU,Abigail Adams,"[0.0, 1.0]","My boyfriend wanted this because we thought it was a fitted rubber case based off the title, however it is a hard case that clips together.  After re-reading the reviews, two of the reviewer's mentioned clips, and I didn't catch that.  If you are looking for a soft fitted case, this is not it.",2.0,"Hard Case, not a soft rubber case",1299974400,"03 13, 2011",Cell_Phones_and_Accessories,"{'CS': 0.518221503, 'MNR': 0.5, 'RB': 1.0, 'RC': 8.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.125, 'RSP': 0.0, 'AW': 1102.0, 'RD': 1.294117647, 'RL': 294.0, 'ER': 0.0, 'PC': 0.423728814}",0.0
{'$oid': '5a421d732bfbb88f180e2d08'},A2L2G6R8ASDKUC,B009DNWFD0,M. Morais,"[0.0, 0.0]",Warm and still look nice a little thinner then i thought but overall im happy they look like the picture,3.0,Nice quality,1382659200,"10 25, 2013",Clothing_Shoes_and_Jewelry,"{'CS': 0.209060503, 'MNR': 0.0, 'RB': 0.0, 'RC': 3.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.333333333, 'RSP': 0.0, 'AW': 189.0, 'RD': 0.887543253, 'RL': 104.0, 'ER': 0.0, 'PC': 1.176470588}",0.0
{'$oid': '5a421d732bfbb88f180e2d09'},A2IIHUH9I5PDJ9,B009XDLOM8,"Melissa Hackett ""desert reader""","[0.0, 0.0]","Says to use credit card to smooth out bubbles, DON'T DO IT. It leaves awful scratches! Find another way to get it to go on.",3.0,Do not use your CC,1364688000,"03 31, 2013",Electronics,"{'CS': 0.301725715, 'MNR': 0.0, 'RB': 0.0, 'RC': 8.0, 'PR': 75.0, 'NR': 12.5, 'FR': 0.125, 'RSP': 0.0, 'AW': 1179.0, 'RD': 0.0, 'RL': 123.0, 'ER': 0.0, 'PC': 9.278350515}",0.0
{'$oid': '5a421d732bfbb88f180e2d0a'},AEEWP9TLNS0WG,B004CFDJ2A,Ham Guru,"[0.0, 0.0]","I had hoped that the drive would work with my windows tablet using Windows 8.1, but it did not. I works well with my old desktop running Windows XP but not with the tablet.",2.0,Combo Drive With Window 8.1 Tablet,1405209600,"07 13, 2014",Electronics,"{'CS': 0.31711694, 'MNR': 0.0, 'RB': 0.0, 'RC': 6.0, 'PR': 83.33333333, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 447.0, 'RD': 1.836538462, 'RL': 172.0, 'ER': 0.0, 'PC': 2.205882353}",0.0
{'$oid': '5a421d732bfbb88f180e2d0b'},A3J38PWEDH73WN,B009OH7E9U,Customer2013,"[0.0, 1.0]","BUYER BEWARE!  First of all, it took forever to receive the case. But most importantly this item is JUNK!  It has a smell that is like a chemical or really strong paint thinner smell or something. It is unbearable. This item is probably poisonous to be around. YES, it is THAT bad.DO NOT DO NOT DO NOT BUY !!!!!",1.0,DON'T BUY !!!!!!!!!!!!!! Don't !,1375401600,"08 2, 2013",Cell_Phones_and_Accessories,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 2.49122807, 'RL': 311.0, 'ER': 1.0, 'PC': 16.2601626}",0.0
{'$oid': '5a421d732bfbb88f180e2d0c'},A2Z0KQ7G6Q2XPZ,B00HHQ8DBS,MissLizz62,"[5.0, 8.0]","I do not know how the others gave this anything more than 1 star- I was SO disappointed in this veggie cutter!  First, It is almost ALL plastic- white plastic that stains to the color of your vegetable the first time used. SEcond, the suction cups DO NOT adhere to my counter-clean, degreased granite counter. It was sliding all over, and the carrots were bending and falling off the holder. The directions were not helpful- a few pictures. It was a disaster!  Save your money & aggravation. This product is not worth it.",1.0,Hard to Use & So Cheap. :(,1397174400,"04 11, 2014",Home_and_Kitchen,"{'CS': 0.458483684, 'MNR': 0.0, 'RB': 0.0, 'RC': 14.0, 'PR': 85.71428571, 'NR': 0.0, 'FR': 0.285714286, 'RSP': 0.0, 'AW': 656.0, 'RD': 3.4, 'RL': 521.0, 'ER': 1.0, 'PC': 3.562945368}",0.0
{'$oid': '5a421d732bfbb88f180e2d0d'},AA5DJGEKBOVIP,B003DVWM22,A. Bernard,"[0.0, 0.0]","I am very surprised by the reviews. We have had the tent for a few years now, and it is used at least once a week. My 7 year old puts it up by herself, and we have never had a problem. I think it is an absolute steal at this price. The tent rods are basic camping tent rods and work the same way real tents work. There are two rods to insert, and they do cross in the middle, but not a problem. My kids have used it inside and out, store stuffed animals and toys it it, etc and no issues.",5.0,Great Tent -- lasted years and counting...,1307923200,"06 13, 2011",Toys_and_Games,"{'CS': 0.432135816, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 0.0, 'NR': 100.0, 'FR': 1.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 1.733333333, 'RL': 488.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d0e'},A3B7TVHDXVDON5,B000QVZP12,Lizzy,"[0.0, 0.0]",The recipients liked these to go with the raclette that was given with them.  A nice gift for folks who like something different.,5.0,These were a gift!,1396656000,"04 5, 2014",Home_and_Kitchen,"{'CS': 0.33946737, 'MNR': 0.333333333, 'RB': 1.0, 'RC': 12.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.333333333, 'RSP': 0.0, 'AW': 300.0, 'RD': 0.941176471, 'RL': 129.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d0f'},AH6P9MATK82T2,B001TQN1QO,Jocelynnscott,"[1.0, 1.0]","I purchased this product for Christmas, which means it was a gift and staye wrapped until Christmas Morning!!! To my suprise when my son opened  it was damaged!!! The raider sign is nothing but a sticker which was peeled of entirely on the right side. I was very upse with this and felt very stupid because I don't give damaged gifts to people!!! I was also charged twice on my Amazon account for two refigerators. I will never be doing business with Amazon again and I am very upset that they sent me DAMAGED MERCHANDISE!!!!!!!",1.0,NFL Oakland Raiders Refrigerator,1356480000,"12 26, 2012",Sports_and_Outdoors,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 4.0, 'RL': 528.0, 'ER': 1.0, 'PC': 6.728538283}",0.0
{'$oid': '5a421d732bfbb88f180e2d10'},A13LDIIEZKC5P0,B001AW5RK0,"Jerry R. Wright ""skydiver""","[1.0, 1.0]",I needed a mouse and keyboard to operate in my living room and dining room to operate movies on my computer that are projected on my 55 inch TV that serves also as my moniter. This product serves as advertised. My couch is 15 feet away and my dining room table is 25 feet and there is no problem.,5.0,LONG RANGE KEYBOARD & MOUSE,1278201600,"07 4, 2010",Electronics,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 1.098765432, 'RL': 296.0, 'ER': 1.0, 'PC': 0.85106383}",0.0
{'$oid': '5a421d732bfbb88f180e2d11'},A3UN8W9R83FE1I,B0024FA5K4,Valeria A Saccol,"[0.0, 0.0]","Very bad quality, not worth the money I paid!Stay away, the connector is very bad quality and you'll have to connect it as an auxiliar in order to use it.",1.0,Stopped working after 1 months,1379894400,"09 23, 2013",Electronics,"{'CS': 0.184017482, 'MNR': 1.0, 'RB': 2.0, 'RC': 2.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.6, 'RL': 154.0, 'ER': 1.0, 'PC': 1.612903226}",0.0
{'$oid': '5a421d732bfbb88f180e2d12'},A3MWF18TX7DYD4,B00KFY9OF8,Graymor,"[4.0, 4.0]","I received the cable in just a few days, packaged well, and delivered without issue. It is very heavy-duty... not one of those thinly wired things you usually get when ordering non-named brand items. This cable is thick, printed with its statistics, and well formed where the cable meets the plug. It is not going to fall apart in a month. The length is fantastic too. You will not have to worry about having to keep your phone six inches from the charger with this. Charging times appear to be equivalent to the manufacturer cable, and transfer speeds as well. The only sort of &#34;odd&#34; thing about this cable is that it appears packed/lined with a different sort of material inside. Where most cables are &#34;loose&#34; and bendable, this one will almost hold a shape. It is kind of like those glow sticks that you crack to let the chemicals mix, with a soft crackling sound when you first unwind it, but I do not see anything bad about this... only a bit unusual. In fact, the fact that sort of holds a shape is kind of a good thing in that you can position it and it will stay where you position it--not flopping all over the desktop.Keep in mind, this is a cable only. It does not include the charging plug for inserting into an AC wall outlet. If you have a charging plug already, you can use this with it, but without the charging plug it is USB-based only (computer port, etc). I did try this cable in both an original jack, oem jack, and direct to computer without any problems.Were I in need of additional USB3 wireless device cables, I would purchase one of these in a second.",5.0,long and heavy duty,1402272000,"06 9, 2014",Cell_Phones_and_Accessories,"{'CS': 0.662873911, 'MNR': 0.4, 'RB': 4.0, 'RC': 19.0, 'PR': 89.47368421, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 688.0, 'RD': 0.625, 'RL': 1593.0, 'ER': 1.0, 'PC': 0.390625}",0.0
{'$oid': '5a421d732bfbb88f180e2d13'},A31M5VWV03P063,B004GMBMGO,"Mom^3 ""Busy Ball Mom""","[0.0, 0.0]","This is being used by my daughter.  It is easy to put on, but if she needs it back off it is hard to take off.  The worst part is that the cover is fading onto her hands.  Her hands are pink every night.",1.0,"hard to take back off, turns hands pink",1327708800,"01 28, 2012",Cell_Phones_and_Accessories,"{'CS': 0.329983165, 'MNR': 1.0, 'RB': 1.0, 'RC': 3.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 799.0, 'RD': 2.75, 'RL': 203.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d14'},A2XN1YLJ392RSJ,B002DVPYXC,mtctookie2004,"[1.0, 1.0]","This product my be good for some applications but for me it was a bit stiffer then it needed be. Probably because of the cheap bearings that come from the factory, i was taken back when felt the tension on the main spool.",3.0,Ok but their are better!,1384992000,"11 21, 2013",Toys_and_Games,"{'CS': 0.458682472, 'MNR': 0.0, 'RB': 0.0, 'RC': 27.0, 'PR': 85.18518519, 'NR': 7.407407407, 'FR': 0.407407407, 'RSP': 0.0, 'AW': 1208.0, 'RD': 2.0, 'RL': 221.0, 'ER': 0.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d15'},A3FWE1EDJO86H4,B007RXESTC,Ashley Karimi,"[0.0, 0.0]",This item was not made for the My Touch slide. Camera hole is not positioned right and case does not  snap on correctly.Do not buy!,1.0,Not made for the Slide,1390003200,"01 18, 2014",Cell_Phones_and_Accessories,"{'CS': 0.236208667, 'MNR': 0.0, 'RB': 0.0, 'RC': 2.0, 'PR': 50.0, 'NR': 50.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 51.0, 'RD': 0.0, 'RL': 131.0, 'ER': 1.0, 'PC': 2.884615385}",0.0
{'$oid': '5a421d732bfbb88f180e2d16'},A74AFUK3Y7TLK,B0000A1R4S,P. MCCLORY,"[0.0, 0.0]","I didn't do my due diligence before buying this.  I normally read reviews.  My wife said she wanted this one so I ordered it.  This doll is not well made at all.  You can just look at it and see that it will fall apart.  I got 2, one for each kid.  Within 3 minutes, a foot fell off of one of the dolls.  You can see that all of the hard plastic pieces are simply glued into holes in the furry part.  The glue used is not good, and it is all over the place.  You can see the glue on the fur around the pieces.  This looks like a craft that a 10 year old put together.  Like if you bought a kit and it came with the pieces and you glued it together.  Not only that, the thing is not soft.  The head is hard.  Feels like a baby doll head with fur stuck to it.  Also, we got 2 like I said and they are different.  The plastic parts are not even the same color.  Not even close.  I can only recommend this doll if you think it's cute and want to stick it on the shelf.  Do not buy it for children, especially small children.  This thing cannot be played with at all.  It is likely to fall apart just by moving it from one shelf to another.The shipping and packaging was fine.",1.0,Not quality,1388016000,"12 26, 2013",Toys_and_Games,"{'CS': 0.691978757, 'MNR': 0.142857143, 'RB': 1.0, 'RC': 27.0, 'PR': 96.2962963, 'NR': 0.0, 'FR': 0.074074074, 'RSP': 0.0, 'AW': 2611.0, 'RD': 2.479338843, 'RL': 1171.0, 'ER': 1.0, 'PC': 0.224719101}",0.0
{'$oid': '5a421d732bfbb88f180e2d17'},A3RI21GLARNKP8,B00CRUBQX6,Rachel Steinberger,"[2.0, 2.0]",Please do not buy - the manufacturer is using the art work without the artist's permission and the artist is not being fairly treated.,1.0,Stolen artwork,1390176000,"01 20, 2014",Cell_Phones_and_Accessories,"{'CS': 0.845154255, 'MNR': 1.0, 'RB': 2.0, 'RC': 2.0, 'PR': 0.0, 'NR': 100.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.0, 'RL': 134.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2d18'},A26KLX3DF4Q9VK,B001FA1NHS,Adalberto Rodriguez,"[0.0, 0.0]","The new Nano model is beautiful and it plays great sound.  But it comes with a great minor too:  it does not charge on any previous accessories you have bought for other Ipod models.  I owned a 3rd gen Ipod Nano that worked great for me, but it was stolen, this is why I had to buy this new model.  If I had known my previously bought accessories would not work on it I would have chosen a 3rd gen Ipod Nano instead, do not get me wrong, the product is very good, but useless with previous accesory purchases, now I have to buy either proprietary products from Apple (big monopoly) or use the old ones knowing I have to depend on a USB connection and a computer all the time to recharge the batteries.  Too bad for Apple and the companies who support their products, consumers are losing in the end.  We all should get together to demand discounts on new products in the least of the cases.",3.0,Beautiful design ... but useless with car adapters and other devices,1231286400,"01 7, 2009",Electronics,"{'CS': 0.614004544, 'MNR': 0.25, 'RB': 1.0, 'RC': 14.0, 'PR': 64.28571429, 'NR': 14.28571429, 'FR': 0.285714286, 'RSP': 0.0, 'AW': 1567.0, 'RD': 1.071428571, 'RL': 890.0, 'ER': 0.0, 'PC': 2.253521127}",0.0
